"","index","alpha","digit","code"
"16397",16397,"c",1,"c:1"
"16398",16398,"f",7,"f:7"
"16399",16399,"j",6,"j:6"
"16400",16400,"t",1,"t:1"
"16401",16401,"h",1,"h:1"
"16402",16402,"m",5,"m:5"
"16403",16403,"z",8,"z:8"
"16404",16404,"a",5,"a:5"
"16405",16405,"q",5,"q:5"
"16406",16406,"r",7,"r:7"
"16407",16407,"t",7,"t:7"
"16408",16408,"j",7,"j:7"
"16409",16409,"s",4,"s:4"
"16410",16410,"y",9,"y:9"
"16411",16411,"b",8,"b:8"
"16412",16412,"o",4,"o:4"
"16413",16413,"c",6,"c:6"
"16414",16414,"k",6,"k:6"
"16415",16415,"g",1,"g:1"
"16416",16416,"g",4,"g:4"
"16417",16417,"i",6,"i:6"
"16418",16418,"a",4,"a:4"
"16419",16419,"v",5,"v:5"
"16420",16420,"q",3,"q:3"
"16421",16421,"n",1,"n:1"
"16422",16422,"v",1,"v:1"
"16423",16423,"b",7,"b:7"
"16424",16424,"v",6,"v:6"
"16425",16425,"m",9,"m:9"
"16426",16426,"e",1,"e:1"
"16427",16427,"c",5,"c:5"
"16428",16428,"r",4,"r:4"
"16429",16429,"n",1,"n:1"
"16430",16430,"l",0,"l:0"
"16431",16431,"u",7,"u:7"
"16432",16432,"b",9,"b:9"
"16433",16433,"j",7,"j:7"
"16434",16434,"e",5,"e:5"
"16435",16435,"h",0,"h:0"
"16436",16436,"m",7,"m:7"
"16437",16437,"j",9,"j:9"
"16438",16438,"t",8,"t:8"
"16439",16439,"f",0,"f:0"
"16440",16440,"h",7,"h:7"
"16441",16441,"k",7,"k:7"
"16442",16442,"p",1,"p:1"
"16443",16443,"r",9,"r:9"
"16444",16444,"w",1,"w:1"
"16445",16445,"z",9,"z:9"
"16446",16446,"n",6,"n:6"
"16447",16447,"y",3,"y:3"
"16448",16448,"p",5,"p:5"
"16449",16449,"j",6,"j:6"
"16450",16450,"l",3,"l:3"
"16451",16451,"n",9,"n:9"
"16452",16452,"m",4,"m:4"
"16453",16453,"m",6,"m:6"
"16454",16454,"o",5,"o:5"
"16455",16455,"l",8,"l:8"
"16456",16456,"p",5,"p:5"
"16457",16457,"m",5,"m:5"
"16458",16458,"p",5,"p:5"
"16459",16459,"t",3,"t:3"
"16460",16460,"o",1,"o:1"
"16461",16461,"e",1,"e:1"
"16462",16462,"g",5,"g:5"
"16463",16463,"b",5,"b:5"
"16464",16464,"q",4,"q:4"
"16465",16465,"a",5,"a:5"
"16466",16466,"x",0,"x:0"
"16467",16467,"o",1,"o:1"
"16468",16468,"j",3,"j:3"
"16469",16469,"i",4,"i:4"
"16470",16470,"v",7,"v:7"
"16471",16471,"f",7,"f:7"
"16472",16472,"t",8,"t:8"
"16473",16473,"s",8,"s:8"
"16474",16474,"u",7,"u:7"
"16475",16475,"v",5,"v:5"
"16476",16476,"x",3,"x:3"
"16477",16477,"v",2,"v:2"
"16478",16478,"l",2,"l:2"
"16479",16479,"k",9,"k:9"
"16480",16480,"q",8,"q:8"
"16481",16481,"l",5,"l:5"
"16482",16482,"x",3,"x:3"
"16483",16483,"e",5,"e:5"
"16484",16484,"g",4,"g:4"
"16485",16485,"z",4,"z:4"
"16486",16486,"e",4,"e:4"
"16487",16487,"a",9,"a:9"
"16488",16488,"m",4,"m:4"
"16489",16489,"n",8,"n:8"
"16490",16490,"e",9,"e:9"
"16491",16491,"i",7,"i:7"
"16492",16492,"w",9,"w:9"
"16493",16493,"g",0,"g:0"
"16494",16494,"v",4,"v:4"
"16495",16495,"q",6,"q:6"
"16496",16496,"x",9,"x:9"
"16497",16497,"y",6,"y:6"
"16498",16498,"a",0,"a:0"
"16499",16499,"y",1,"y:1"
"16500",16500,"h",1,"h:1"
"16501",16501,"g",1,"g:1"
"16502",16502,"d",9,"d:9"
"16503",16503,"g",0,"g:0"
"16504",16504,"d",9,"d:9"
"16505",16505,"h",2,"h:2"
"16506",16506,"w",1,"w:1"
"16507",16507,"w",5,"w:5"
"16508",16508,"r",6,"r:6"
"16509",16509,"s",0,"s:0"
"16510",16510,"b",3,"b:3"
"16511",16511,"m",4,"m:4"
"16512",16512,"t",1,"t:1"
"16513",16513,"q",8,"q:8"
"16514",16514,"m",2,"m:2"
"16515",16515,"k",0,"k:0"
"16516",16516,"u",0,"u:0"
"16517",16517,"a",9,"a:9"
"16518",16518,"c",0,"c:0"
"16519",16519,"w",6,"w:6"
"16520",16520,"b",1,"b:1"
"16521",16521,"o",7,"o:7"
"16522",16522,"u",7,"u:7"
"16523",16523,"r",1,"r:1"
"16524",16524,"j",2,"j:2"
"16525",16525,"p",5,"p:5"
"16526",16526,"f",6,"f:6"
"16527",16527,"l",9,"l:9"
"16528",16528,"n",8,"n:8"
"16529",16529,"k",9,"k:9"
"16530",16530,"l",7,"l:7"
"16531",16531,"p",7,"p:7"
"16532",16532,"k",0,"k:0"
"16533",16533,"e",1,"e:1"
"16534",16534,"p",7,"p:7"
"16535",16535,"y",0,"y:0"
"16536",16536,"l",1,"l:1"
"16537",16537,"h",7,"h:7"
"16538",16538,"s",5,"s:5"
"16539",16539,"o",8,"o:8"
"16540",16540,"t",8,"t:8"
"16541",16541,"v",7,"v:7"
"16542",16542,"f",3,"f:3"
"16543",16543,"v",7,"v:7"
"16544",16544,"y",4,"y:4"
"16545",16545,"h",7,"h:7"
"16546",16546,"a",3,"a:3"
"16547",16547,"c",0,"c:0"
"16548",16548,"g",8,"g:8"
"16549",16549,"k",9,"k:9"
"16550",16550,"r",6,"r:6"
"16551",16551,"r",2,"r:2"
"16552",16552,"h",6,"h:6"
"16553",16553,"m",7,"m:7"
"16554",16554,"o",5,"o:5"
"16555",16555,"f",3,"f:3"
"16556",16556,"f",4,"f:4"
"16557",16557,"t",6,"t:6"
"16558",16558,"p",9,"p:9"
"16559",16559,"n",5,"n:5"
"16560",16560,"u",7,"u:7"
"16561",16561,"y",1,"y:1"
"16562",16562,"u",0,"u:0"
"16563",16563,"d",9,"d:9"
"16564",16564,"s",2,"s:2"
"16565",16565,"u",0,"u:0"
"16566",16566,"f",5,"f:5"
"16567",16567,"x",0,"x:0"
"16568",16568,"f",2,"f:2"
"16569",16569,"c",7,"c:7"
"16570",16570,"e",5,"e:5"
"16571",16571,"i",8,"i:8"
"16572",16572,"o",7,"o:7"
"16573",16573,"i",3,"i:3"
"16574",16574,"a",1,"a:1"
"16575",16575,"z",1,"z:1"
"16576",16576,"b",2,"b:2"
"16577",16577,"a",6,"a:6"
"16578",16578,"k",4,"k:4"
"16579",16579,"f",3,"f:3"
"16580",16580,"f",7,"f:7"
"16581",16581,"a",8,"a:8"
"16582",16582,"r",2,"r:2"
"16583",16583,"z",7,"z:7"
"16584",16584,"c",6,"c:6"
"16585",16585,"w",0,"w:0"
"16586",16586,"d",8,"d:8"
"16587",16587,"b",3,"b:3"
"16588",16588,"m",9,"m:9"
"16589",16589,"n",8,"n:8"
"16590",16590,"w",9,"w:9"
"16591",16591,"x",8,"x:8"
"16592",16592,"z",7,"z:7"
"16593",16593,"f",5,"f:5"
"16594",16594,"n",9,"n:9"
"16595",16595,"v",1,"v:1"
"16596",16596,"d",8,"d:8"
"16597",16597,"g",2,"g:2"
"16598",16598,"i",8,"i:8"
"16599",16599,"q",6,"q:6"
"16600",16600,"m",9,"m:9"
"16601",16601,"q",4,"q:4"
"16602",16602,"w",4,"w:4"
"16603",16603,"s",3,"s:3"
"16604",16604,"t",9,"t:9"
"16605",16605,"u",7,"u:7"
"16606",16606,"z",5,"z:5"
"16607",16607,"q",8,"q:8"
"16608",16608,"u",2,"u:2"
"16609",16609,"j",3,"j:3"
"16610",16610,"l",2,"l:2"
"16611",16611,"j",0,"j:0"
"16612",16612,"w",0,"w:0"
"16613",16613,"f",7,"f:7"
"16614",16614,"l",8,"l:8"
"16615",16615,"q",5,"q:5"
"16616",16616,"h",4,"h:4"
"16617",16617,"v",3,"v:3"
"16618",16618,"d",6,"d:6"
"16619",16619,"r",3,"r:3"
"16620",16620,"l",5,"l:5"
"16621",16621,"n",9,"n:9"
"16622",16622,"e",4,"e:4"
"16623",16623,"p",5,"p:5"
"16624",16624,"z",7,"z:7"
"16625",16625,"o",4,"o:4"
"16626",16626,"v",4,"v:4"
"16627",16627,"k",4,"k:4"
"16628",16628,"p",2,"p:2"
"16629",16629,"s",0,"s:0"
"16630",16630,"j",3,"j:3"
"16631",16631,"q",1,"q:1"
"16632",16632,"l",9,"l:9"
"16633",16633,"w",2,"w:2"
"16634",16634,"k",0,"k:0"
"16635",16635,"p",2,"p:2"
"16636",16636,"i",7,"i:7"
"16637",16637,"e",4,"e:4"
"16638",16638,"f",0,"f:0"
"16639",16639,"j",2,"j:2"
"16640",16640,"e",6,"e:6"
"16641",16641,"g",7,"g:7"
"16642",16642,"r",0,"r:0"
"16643",16643,"x",6,"x:6"
"16644",16644,"g",0,"g:0"
"16645",16645,"x",8,"x:8"
"16646",16646,"g",7,"g:7"
"16647",16647,"q",6,"q:6"
"16648",16648,"n",2,"n:2"
"16649",16649,"v",7,"v:7"
"16650",16650,"x",9,"x:9"
"16651",16651,"c",5,"c:5"
"16652",16652,"o",9,"o:9"
"16653",16653,"y",1,"y:1"
"16654",16654,"v",3,"v:3"
"16655",16655,"f",8,"f:8"
"16656",16656,"f",5,"f:5"
"16657",16657,"z",9,"z:9"
"16658",16658,"y",9,"y:9"
"16659",16659,"l",6,"l:6"
"16660",16660,"e",8,"e:8"
"16661",16661,"u",8,"u:8"
"16662",16662,"g",5,"g:5"
"16663",16663,"f",3,"f:3"
"16664",16664,"k",2,"k:2"
"16665",16665,"n",2,"n:2"
"16666",16666,"b",7,"b:7"
"16667",16667,"l",3,"l:3"
"16668",16668,"j",3,"j:3"
"16669",16669,"c",4,"c:4"
"16670",16670,"r",1,"r:1"
"16671",16671,"s",0,"s:0"
"16672",16672,"u",4,"u:4"
"16673",16673,"t",5,"t:5"
"16674",16674,"l",2,"l:2"
"16675",16675,"h",0,"h:0"
"16676",16676,"l",1,"l:1"
"16677",16677,"d",5,"d:5"
"16678",16678,"b",3,"b:3"
"16679",16679,"d",4,"d:4"
"16680",16680,"d",0,"d:0"
"16681",16681,"h",7,"h:7"
"16682",16682,"x",3,"x:3"
"16683",16683,"b",7,"b:7"
"16684",16684,"v",9,"v:9"
"16685",16685,"s",0,"s:0"
"16686",16686,"q",8,"q:8"
"16687",16687,"g",4,"g:4"
"16688",16688,"i",1,"i:1"
"16689",16689,"k",4,"k:4"
"16690",16690,"n",4,"n:4"
"16691",16691,"x",3,"x:3"
"16692",16692,"j",9,"j:9"
"16693",16693,"z",7,"z:7"
"16694",16694,"b",8,"b:8"
"16695",16695,"f",9,"f:9"
"16696",16696,"q",1,"q:1"
"16697",16697,"u",1,"u:1"
"16698",16698,"h",8,"h:8"
"16699",16699,"z",9,"z:9"
"16700",16700,"h",3,"h:3"
"16701",16701,"z",3,"z:3"
"16702",16702,"s",0,"s:0"
"16703",16703,"k",8,"k:8"
"16704",16704,"w",0,"w:0"
"16705",16705,"l",5,"l:5"
"16706",16706,"w",6,"w:6"
"16707",16707,"e",9,"e:9"
"16708",16708,"x",4,"x:4"
"16709",16709,"g",4,"g:4"
"16710",16710,"k",8,"k:8"
"16711",16711,"h",3,"h:3"
"16712",16712,"q",1,"q:1"
"16713",16713,"d",9,"d:9"
"16714",16714,"z",3,"z:3"
"16715",16715,"q",2,"q:2"
"16716",16716,"m",7,"m:7"
"16717",16717,"i",9,"i:9"
"16718",16718,"a",4,"a:4"
"16719",16719,"l",8,"l:8"
"16720",16720,"n",8,"n:8"
"16721",16721,"h",8,"h:8"
"16722",16722,"d",9,"d:9"
"16723",16723,"o",9,"o:9"
"16724",16724,"v",7,"v:7"
"16725",16725,"o",4,"o:4"
"16726",16726,"w",4,"w:4"
"16727",16727,"t",2,"t:2"
"16728",16728,"n",9,"n:9"
"16729",16729,"v",0,"v:0"
"16730",16730,"j",6,"j:6"
"16731",16731,"d",4,"d:4"
"16732",16732,"s",5,"s:5"
"16733",16733,"r",9,"r:9"
"16734",16734,"w",3,"w:3"
"16735",16735,"k",5,"k:5"
"16736",16736,"a",7,"a:7"
"16737",16737,"j",9,"j:9"
"16738",16738,"v",8,"v:8"
"16739",16739,"h",6,"h:6"
"16740",16740,"q",6,"q:6"
"16741",16741,"c",3,"c:3"
"16742",16742,"n",9,"n:9"
"16743",16743,"l",9,"l:9"
"16744",16744,"l",7,"l:7"
"16745",16745,"z",2,"z:2"
"16746",16746,"s",7,"s:7"
"16747",16747,"y",8,"y:8"
"16748",16748,"r",3,"r:3"
"16749",16749,"r",0,"r:0"
"16750",16750,"f",4,"f:4"
"16751",16751,"m",0,"m:0"
"16752",16752,"q",2,"q:2"
"16753",16753,"l",3,"l:3"
"16754",16754,"w",8,"w:8"
"16755",16755,"d",9,"d:9"
"16756",16756,"y",1,"y:1"
"16757",16757,"g",3,"g:3"
"16758",16758,"r",0,"r:0"
"16759",16759,"v",6,"v:6"
"16760",16760,"w",7,"w:7"
"16761",16761,"f",8,"f:8"
"16762",16762,"d",1,"d:1"
"16763",16763,"w",3,"w:3"
"16764",16764,"v",2,"v:2"
"16765",16765,"l",9,"l:9"
"16766",16766,"m",2,"m:2"
"16767",16767,"w",0,"w:0"
"16768",16768,"g",8,"g:8"
"16769",16769,"t",5,"t:5"
"16770",16770,"w",1,"w:1"
"16771",16771,"m",6,"m:6"
"16772",16772,"b",0,"b:0"
"16773",16773,"o",9,"o:9"
"16774",16774,"c",7,"c:7"
"16775",16775,"m",6,"m:6"
"16776",16776,"o",1,"o:1"
"16777",16777,"k",1,"k:1"
"16778",16778,"w",9,"w:9"
"16779",16779,"a",8,"a:8"
"16780",16780,"o",4,"o:4"
"16781",16781,"h",4,"h:4"
"16782",16782,"c",4,"c:4"
"16783",16783,"o",8,"o:8"
"16784",16784,"w",3,"w:3"
"16785",16785,"x",5,"x:5"
"16786",16786,"c",2,"c:2"
"16787",16787,"j",1,"j:1"
"16788",16788,"y",5,"y:5"
"16789",16789,"n",2,"n:2"
"16790",16790,"s",8,"s:8"
"16791",16791,"f",2,"f:2"
"16792",16792,"g",9,"g:9"
"16793",16793,"u",6,"u:6"
"16794",16794,"u",7,"u:7"
"16795",16795,"m",5,"m:5"
"16796",16796,"d",0,"d:0"
"16797",16797,"j",7,"j:7"
"16798",16798,"t",1,"t:1"
"16799",16799,"k",5,"k:5"
"16800",16800,"k",9,"k:9"
"16801",16801,"t",0,"t:0"
"16802",16802,"a",4,"a:4"
"16803",16803,"m",3,"m:3"
"16804",16804,"m",2,"m:2"
"16805",16805,"f",8,"f:8"
"16806",16806,"k",1,"k:1"
"16807",16807,"k",9,"k:9"
"16808",16808,"c",9,"c:9"
"16809",16809,"a",2,"a:2"
"16810",16810,"u",0,"u:0"
"16811",16811,"a",8,"a:8"
"16812",16812,"p",3,"p:3"
"16813",16813,"m",4,"m:4"
"16814",16814,"c",4,"c:4"
"16815",16815,"q",9,"q:9"
"16816",16816,"f",1,"f:1"
"16817",16817,"n",6,"n:6"
"16818",16818,"o",4,"o:4"
"16819",16819,"v",8,"v:8"
"16820",16820,"c",2,"c:2"
"16821",16821,"f",6,"f:6"
"16822",16822,"d",7,"d:7"
"16823",16823,"k",8,"k:8"
"16824",16824,"v",8,"v:8"
"16825",16825,"l",3,"l:3"
"16826",16826,"b",5,"b:5"
"16827",16827,"c",7,"c:7"
"16828",16828,"v",4,"v:4"
"16829",16829,"g",4,"g:4"
"16830",16830,"a",7,"a:7"
"16831",16831,"q",7,"q:7"
"16832",16832,"b",3,"b:3"
"16833",16833,"g",0,"g:0"
"16834",16834,"a",5,"a:5"
"16835",16835,"x",8,"x:8"
"16836",16836,"k",2,"k:2"
"16837",16837,"y",7,"y:7"
"16838",16838,"y",2,"y:2"
"16839",16839,"j",2,"j:2"
"16840",16840,"p",8,"p:8"
"16841",16841,"v",4,"v:4"
"16842",16842,"p",6,"p:6"
"16843",16843,"r",2,"r:2"
"16844",16844,"c",1,"c:1"
"16845",16845,"g",8,"g:8"
"16846",16846,"m",9,"m:9"
"16847",16847,"u",3,"u:3"
"16848",16848,"q",3,"q:3"
"16849",16849,"g",1,"g:1"
"16850",16850,"b",0,"b:0"
"16851",16851,"s",7,"s:7"
"16852",16852,"x",4,"x:4"
"16853",16853,"s",0,"s:0"
"16854",16854,"u",8,"u:8"
"16855",16855,"q",9,"q:9"
"16856",16856,"u",5,"u:5"
"16857",16857,"h",6,"h:6"
"16858",16858,"z",6,"z:6"
"16859",16859,"t",5,"t:5"
"16860",16860,"c",1,"c:1"
"16861",16861,"w",7,"w:7"
"16862",16862,"e",0,"e:0"
"16863",16863,"p",3,"p:3"
"16864",16864,"q",4,"q:4"
"16865",16865,"r",6,"r:6"
"16866",16866,"j",6,"j:6"
"16867",16867,"v",4,"v:4"
"16868",16868,"r",3,"r:3"
"16869",16869,"t",5,"t:5"
"16870",16870,"p",2,"p:2"
"16871",16871,"f",1,"f:1"
"16872",16872,"i",1,"i:1"
"16873",16873,"a",8,"a:8"
"16874",16874,"j",1,"j:1"
"16875",16875,"m",4,"m:4"
"16876",16876,"u",6,"u:6"
"16877",16877,"e",4,"e:4"
"16878",16878,"k",6,"k:6"
"16879",16879,"z",8,"z:8"
"16880",16880,"d",7,"d:7"
"16881",16881,"q",7,"q:7"
"16882",16882,"p",1,"p:1"
"16883",16883,"e",2,"e:2"
"16884",16884,"r",5,"r:5"
"16885",16885,"y",9,"y:9"
"16886",16886,"y",9,"y:9"
"16887",16887,"e",8,"e:8"
"16888",16888,"f",1,"f:1"
"16889",16889,"p",8,"p:8"
"16890",16890,"j",6,"j:6"
"16891",16891,"n",9,"n:9"
"16892",16892,"x",3,"x:3"
"16893",16893,"f",4,"f:4"
"16894",16894,"u",7,"u:7"
"16895",16895,"k",4,"k:4"
"16896",16896,"g",7,"g:7"
"16897",16897,"p",5,"p:5"
"16898",16898,"e",2,"e:2"
"16899",16899,"w",8,"w:8"
"16900",16900,"l",3,"l:3"
"16901",16901,"d",5,"d:5"
"16902",16902,"r",5,"r:5"
"16903",16903,"t",2,"t:2"
"16904",16904,"k",9,"k:9"
"16905",16905,"u",4,"u:4"
"16906",16906,"j",2,"j:2"
"16907",16907,"q",8,"q:8"
"16908",16908,"f",2,"f:2"
"16909",16909,"y",3,"y:3"
"16910",16910,"q",0,"q:0"
"16911",16911,"u",3,"u:3"
"16912",16912,"m",7,"m:7"
"16913",16913,"x",7,"x:7"
"16914",16914,"v",0,"v:0"
"16915",16915,"w",9,"w:9"
"16916",16916,"l",3,"l:3"
"16917",16917,"x",5,"x:5"
"16918",16918,"g",5,"g:5"
"16919",16919,"c",7,"c:7"
"16920",16920,"f",5,"f:5"
"16921",16921,"t",5,"t:5"
"16922",16922,"z",1,"z:1"
"16923",16923,"t",7,"t:7"
"16924",16924,"c",4,"c:4"
"16925",16925,"o",2,"o:2"
"16926",16926,"h",9,"h:9"
"16927",16927,"q",3,"q:3"
"16928",16928,"f",5,"f:5"
"16929",16929,"x",3,"x:3"
"16930",16930,"q",7,"q:7"
"16931",16931,"j",6,"j:6"
"16932",16932,"i",8,"i:8"
"16933",16933,"o",0,"o:0"
"16934",16934,"i",7,"i:7"
"16935",16935,"o",0,"o:0"
"16936",16936,"k",6,"k:6"
"16937",16937,"j",6,"j:6"
"16938",16938,"r",7,"r:7"
"16939",16939,"c",2,"c:2"
"16940",16940,"r",6,"r:6"
"16941",16941,"e",6,"e:6"
"16942",16942,"w",7,"w:7"
"16943",16943,"u",7,"u:7"
"16944",16944,"o",6,"o:6"
"16945",16945,"k",3,"k:3"
"16946",16946,"q",8,"q:8"
"16947",16947,"z",1,"z:1"
"16948",16948,"x",3,"x:3"
"16949",16949,"i",1,"i:1"
"16950",16950,"j",5,"j:5"
"16951",16951,"r",0,"r:0"
"16952",16952,"h",6,"h:6"
"16953",16953,"i",5,"i:5"
"16954",16954,"m",0,"m:0"
"16955",16955,"q",9,"q:9"
"16956",16956,"u",5,"u:5"
"16957",16957,"n",6,"n:6"
"16958",16958,"c",0,"c:0"
"16959",16959,"x",4,"x:4"
"16960",16960,"t",6,"t:6"
"16961",16961,"g",7,"g:7"
"16962",16962,"r",6,"r:6"
"16963",16963,"z",0,"z:0"
"16964",16964,"p",9,"p:9"
"16965",16965,"t",7,"t:7"
"16966",16966,"c",1,"c:1"
"16967",16967,"o",5,"o:5"
"16968",16968,"r",3,"r:3"
"16969",16969,"h",2,"h:2"
"16970",16970,"n",9,"n:9"
"16971",16971,"w",9,"w:9"
"16972",16972,"w",2,"w:2"
"16973",16973,"s",0,"s:0"
"16974",16974,"e",6,"e:6"
"16975",16975,"y",3,"y:3"
"16976",16976,"h",6,"h:6"
"16977",16977,"b",7,"b:7"
"16978",16978,"p",6,"p:6"
"16979",16979,"p",7,"p:7"
"16980",16980,"l",0,"l:0"
"16981",16981,"u",2,"u:2"
"16982",16982,"n",0,"n:0"
"16983",16983,"r",7,"r:7"
"16984",16984,"g",5,"g:5"
"16985",16985,"l",7,"l:7"
"16986",16986,"p",5,"p:5"
"16987",16987,"g",9,"g:9"
"16988",16988,"s",1,"s:1"
"16989",16989,"s",7,"s:7"
"16990",16990,"a",1,"a:1"
"16991",16991,"p",4,"p:4"
"16992",16992,"h",4,"h:4"
"16993",16993,"s",9,"s:9"
"16994",16994,"t",3,"t:3"
"16995",16995,"v",3,"v:3"
"16996",16996,"g",7,"g:7"
"16997",16997,"s",6,"s:6"
"16998",16998,"a",7,"a:7"
"16999",16999,"e",5,"e:5"
"17000",17000,"c",6,"c:6"
"17001",17001,"e",1,"e:1"
"17002",17002,"q",6,"q:6"
"17003",17003,"l",9,"l:9"
"17004",17004,"c",5,"c:5"
"17005",17005,"e",2,"e:2"
"17006",17006,"a",5,"a:5"
"17007",17007,"u",7,"u:7"
"17008",17008,"p",5,"p:5"
"17009",17009,"q",7,"q:7"
"17010",17010,"u",5,"u:5"
"17011",17011,"i",5,"i:5"
"17012",17012,"k",2,"k:2"
"17013",17013,"y",8,"y:8"
"17014",17014,"d",9,"d:9"
"17015",17015,"s",2,"s:2"
"17016",17016,"r",8,"r:8"
"17017",17017,"x",2,"x:2"
"17018",17018,"f",3,"f:3"
"17019",17019,"q",1,"q:1"
"17020",17020,"o",5,"o:5"
"17021",17021,"i",3,"i:3"
"17022",17022,"m",4,"m:4"
"17023",17023,"j",8,"j:8"
"17024",17024,"s",4,"s:4"
"17025",17025,"w",5,"w:5"
"17026",17026,"t",7,"t:7"
"17027",17027,"w",3,"w:3"
"17028",17028,"n",9,"n:9"
"17029",17029,"d",7,"d:7"
"17030",17030,"i",5,"i:5"
"17031",17031,"h",5,"h:5"
"17032",17032,"d",2,"d:2"
"17033",17033,"j",4,"j:4"
"17034",17034,"n",2,"n:2"
"17035",17035,"m",9,"m:9"
"17036",17036,"p",1,"p:1"
"17037",17037,"z",2,"z:2"
"17038",17038,"z",5,"z:5"
"17039",17039,"x",4,"x:4"
"17040",17040,"y",7,"y:7"
"17041",17041,"c",8,"c:8"
"17042",17042,"w",2,"w:2"
"17043",17043,"o",1,"o:1"
"17044",17044,"a",9,"a:9"
"17045",17045,"x",0,"x:0"
"17046",17046,"y",0,"y:0"
"17047",17047,"j",4,"j:4"
"17048",17048,"i",2,"i:2"
"17049",17049,"x",8,"x:8"
"17050",17050,"z",0,"z:0"
"17051",17051,"w",4,"w:4"
"17052",17052,"e",4,"e:4"
"17053",17053,"w",3,"w:3"
"17054",17054,"h",2,"h:2"
"17055",17055,"q",2,"q:2"
"17056",17056,"u",9,"u:9"
"17057",17057,"d",2,"d:2"
"17058",17058,"t",9,"t:9"
"17059",17059,"h",1,"h:1"
"17060",17060,"i",6,"i:6"
"17061",17061,"i",3,"i:3"
"17062",17062,"d",7,"d:7"
"17063",17063,"o",2,"o:2"
"17064",17064,"t",8,"t:8"
"17065",17065,"z",7,"z:7"
"17066",17066,"b",5,"b:5"
"17067",17067,"l",9,"l:9"
"17068",17068,"x",2,"x:2"
"17069",17069,"c",9,"c:9"
"17070",17070,"y",0,"y:0"
"17071",17071,"n",1,"n:1"
"17072",17072,"l",7,"l:7"
"17073",17073,"z",2,"z:2"
"17074",17074,"i",6,"i:6"
"17075",17075,"o",2,"o:2"
"17076",17076,"s",1,"s:1"
"17077",17077,"q",8,"q:8"
"17078",17078,"k",2,"k:2"
"17079",17079,"q",7,"q:7"
"17080",17080,"x",5,"x:5"
"17081",17081,"x",7,"x:7"
"17082",17082,"y",4,"y:4"
"17083",17083,"k",5,"k:5"
"17084",17084,"m",6,"m:6"
"17085",17085,"a",6,"a:6"
"17086",17086,"x",2,"x:2"
"17087",17087,"h",3,"h:3"
"17088",17088,"u",3,"u:3"
"17089",17089,"o",5,"o:5"
"17090",17090,"g",3,"g:3"
"17091",17091,"p",7,"p:7"
"17092",17092,"m",5,"m:5"
"17093",17093,"r",7,"r:7"
"17094",17094,"t",4,"t:4"
"17095",17095,"v",5,"v:5"
"17096",17096,"l",6,"l:6"
"17097",17097,"q",3,"q:3"
"17098",17098,"q",0,"q:0"
"17099",17099,"f",0,"f:0"
"17100",17100,"w",5,"w:5"
"17101",17101,"d",8,"d:8"
"17102",17102,"o",3,"o:3"
"17103",17103,"i",0,"i:0"
"17104",17104,"d",2,"d:2"
"17105",17105,"d",0,"d:0"
"17106",17106,"p",4,"p:4"
"17107",17107,"r",8,"r:8"
"17108",17108,"r",8,"r:8"
"17109",17109,"b",4,"b:4"
"17110",17110,"i",8,"i:8"
"17111",17111,"n",3,"n:3"
"17112",17112,"a",0,"a:0"
"17113",17113,"u",8,"u:8"
"17114",17114,"j",8,"j:8"
"17115",17115,"a",3,"a:3"
"17116",17116,"n",9,"n:9"
"17117",17117,"l",2,"l:2"
"17118",17118,"d",2,"d:2"
"17119",17119,"d",0,"d:0"
"17120",17120,"a",7,"a:7"
"17121",17121,"x",4,"x:4"
"17122",17122,"z",2,"z:2"
"17123",17123,"h",6,"h:6"
"17124",17124,"g",8,"g:8"
"17125",17125,"p",0,"p:0"
"17126",17126,"d",7,"d:7"
"17127",17127,"u",3,"u:3"
"17128",17128,"d",1,"d:1"
"17129",17129,"w",6,"w:6"
"17130",17130,"s",0,"s:0"
"17131",17131,"d",2,"d:2"
"17132",17132,"a",1,"a:1"
"17133",17133,"d",9,"d:9"
"17134",17134,"r",8,"r:8"
"17135",17135,"w",1,"w:1"
"17136",17136,"p",1,"p:1"
"17137",17137,"y",1,"y:1"
"17138",17138,"n",6,"n:6"
"17139",17139,"z",6,"z:6"
"17140",17140,"k",9,"k:9"
"17141",17141,"r",2,"r:2"
"17142",17142,"i",3,"i:3"
"17143",17143,"r",4,"r:4"
"17144",17144,"f",5,"f:5"
"17145",17145,"z",7,"z:7"
"17146",17146,"l",5,"l:5"
"17147",17147,"l",9,"l:9"
"17148",17148,"o",1,"o:1"
"17149",17149,"h",1,"h:1"
"17150",17150,"b",6,"b:6"
"17151",17151,"p",1,"p:1"
"17152",17152,"o",6,"o:6"
"17153",17153,"y",0,"y:0"
"17154",17154,"a",1,"a:1"
"17155",17155,"q",2,"q:2"
"17156",17156,"b",4,"b:4"
"17157",17157,"z",5,"z:5"
"17158",17158,"j",7,"j:7"
"17159",17159,"m",1,"m:1"
"17160",17160,"z",9,"z:9"
"17161",17161,"u",6,"u:6"
"17162",17162,"q",4,"q:4"
"17163",17163,"c",6,"c:6"
"17164",17164,"d",1,"d:1"
"17165",17165,"c",7,"c:7"
"17166",17166,"k",3,"k:3"
"17167",17167,"w",8,"w:8"
"17168",17168,"o",5,"o:5"
"17169",17169,"e",2,"e:2"
"17170",17170,"e",3,"e:3"
"17171",17171,"z",6,"z:6"
"17172",17172,"e",8,"e:8"
"17173",17173,"x",3,"x:3"
